cap1,cap2,cap3,cap4,X,Y
0.47517,0.90325,0.85711,0.94536,1.6577,1.9658
0.47449,0.90377,0.84874,0.94421,1.5962,1.9824
0.47385,0.90354,0.84584,0.94348,1.5165,2.0197
0.47369,0.9026,0.85056,0.9433,1.4486,2.0572
0.47457,0.9018,0.862,0.94352,1.4459,2.0554
0.47596,0.90128,0.87639,0.94361,1.3993,2.037
0.47761,0.90246,0.8903,0.9435,1.2946,1.9953
0.47912,0.90529,0.90108,0.94341,1.2316,1.9334
0.48056,0.90764,0.90732,0.94346,1.1908,1.915
0.48138,0.90896,0.90924,0.94315,1.1364,1.9224
0.48127,0.90755,0.91051,0.94079,1.0868,1.9692
0.48088,0.90416,0.91306,0.93437,1.0465,2.0078
0.4806,0.90095,0.91861,0.92186,0.98137,2.0528
0.48034,0.89866,0.92754,0.90306,0.92864,2.0612
0.48024,0.8981,0.93698,0.88045,0.87292,2.0357
0.48046,0.89854,0.94567,0.85746,0.77792,1.9815
0.4806,0.90035,0.9527,0.83835,0.71594,1.9528
0.48063,0.90409,0.95841,0.82532,0.64526,1.9242
0.48064,0.9081,0.96204,0.81933,0.6365,1.9376
0.48076,0.91126,0.96358,0.81931,0.64858,1.9804
0.48109,0.91297,0.96502,0.82311,0.65031,2.0104
0.48144,0.91273,0.96562,0.82935,0.62257,2.0264
0.48159,0.91039,0.9655,0.83674,0.57598,2.0356
0.48135,0.90713,0.96571,0.84458,0.53517,2.0703
0.48058,0.90396,0.96508,0.85253,0.49386,2.1399
0.47942,0.90204,0.96181,0.86056,0.48874,2.1796
0.4782,0.90132,0.95702,0.869,0.50051,2.2039
0.47725,0.90194,0.94951,0.87839,0.54224,2.1777
0.47684,0.90331,0.93716,0.88912,0.60605,2.1367
0.4769,0.90464,0.92171,0.90085,0.65076,2.1191
0.47745,0.90589,0.90378,0.91286,0.71993,2.1283
0.47832,0.90689,0.88612,0.92371,0.78984,2.1525
0.4793,0.90746,0.87011,0.9323,0.84551,2.1685
0.48032,0.9073,0.85526,0.93784,0.97192,2.1894
0.48103,0.90576,0.83808,0.94036,1.0397,2.1738
0.48135,0.9029,0.81655,0.94094,1.0903,2.1254
0.4812,0.89942,0.78982,0.94042,1.1567,2.1226
0.48076,0.89645,0.76144,0.93973,1.2241,2.1366
0.48021,0.89461,0.73796,0.93924,1.2776,2.1557
0.47956,0.89488,0.72681,0.93902,1.325,2.1722
0.47882,0.89674,0.73275,0.93895,1.421,2.1803
0.47791,0.89874,0.75337,0.93888,1.557,2.0959
0.4768,0.89954,0.78377,0.93875,1.558,2.1298
0.47569,0.89765,0.81573,0.93861,1.5637,2.1497
0.47484,0.89346,0.8444,0.93853,1.6446,2.1123
0.47459,0.8877,0.8664,0.9386,1.719,2.1011
0.47502,0.88106,0.88312,0.93882,1.8239,2.105
0.47565,0.87401,0.8973,0.93912,1.889,2.1195
0.47624,0.86628,0.91166,0.9394,1.9418,2.1389
0.47654,0.85858,0.9274,0.93955,2.0074,2.1385
0.47657,0.85199,0.94313,0.93954,2.0597,2.1248
0.47648,0.84785,0.95592,0.9394,2.1573,2.08
0.47643,0.84764,0.96321,0.93915,2.2465,2.0337
0.47651,0.85077,0.96775,0.93892,2.2581,2.0648
0.47658,0.85596,0.9686,0.93877,2.249,2.092
0.47658,0.86177,0.96853,0.93874,2.2665,2.1494
0.47639,0.86625,0.97056,0.93878,2.2764,2.1909
0.47592,0.86892,0.9728,0.93882,2.289,2.239
0.47527,0.86939,0.97518,0.93873,2.3119,2.2805
0.47453,0.8678,0.97603,0.93848,2.3444,2.3289
0.47392,0.86559,0.97164,0.93809,2.3448,2.3647
0.47366,0.8641,0.95788,0.93774,2.2772,2.3467
0.4738,0.86411,0.93427,0.93759,2.2147,2.3182
0.4744,0.86664,0.90079,0.93769,2.1401,2.2901
0.47529,0.87148,0.8602,0.9379,2.0692,2.2977
0.47629,0.87765,0.81542,0.93801,2.0123,2.31
0.47724,0.88457,0.76575,0.93793,1.9147,2.3438
0.47799,0.89106,0.7057,0.93777,1.8119,2.3481
0.47841,0.89646,0.63009,0.93775,1.7368,2.339
0.4785,0.90119,0.53712,0.93793,1.6648,2.3283
0.47832,0.90493,0.43795,0.93798,1.566,2.3176
0.47804,0.90711,0.35428,0.93736,1.4965,2.3227
0.47789,0.90823,0.31273,0.93549,1.4164,2.3485
0.47796,0.90893,0.33437,0.93227,1.3419,2.3693
0.47827,0.90989,0.41518,0.9283,1.2704,2.4344
0.47874,0.91114,0.53905,0.9246,1.206,2.4747
0.47905,0.91259,0.67512,0.92219,1.1322,2.4612
0.47913,0.91408,0.7968,0.92157,0.99946,2.4103
0.47901,0.91534,0.88561,0.9229,0.9064,2.3867
0.4789,0.91576,0.93455,0.92569,0.76409,2.3795
0.47908,0.91517,0.9528,0.92888,0.67143,2.3914
0.47964,0.91292,0.95119,0.93129,0.56384,2.4108
0.48054,0.90933,0.94486,0.93152,0.50516,2.4162
0.4813,0.9052,0.94077,0.92907,0.52527,2.4156
0.48148,0.90157,0.94012,0.92423,0.59896,2.4175
0.48083,0.89954,0.94339,0.91884,0.65128,2.4162
0.47944,0.89951,0.94752,0.91501,0.69007,2.4044
0.47757,0.90082,0.9508,0.91464,0.68417,2.3812
0.4757,0.90238,0.94256,0.91811,0.66344,2.3587
0.47425,0.90361,0.92163,0.92405,0.67063,2.3568
0.47352,0.90429,0.88537,0.93053,0.72486,2.3796
0.47347,0.90431,0.82572,0.93552,0.79622,2.4125
0.47393,0.90436,0.73636,0.93852,0.86145,2.4202
0.47475,0.90569,0.61253,0.93969,0.93853,2.4071
0.47565,0.90871,0.46483,0.9398,1.1263,2.4794
0.47648,0.9132,0.3206,0.93962,1.2522,2.5106
0.47708,0.91916,0.21507,0.93945,1.328,2.4959
0.47735,0.92351,0.18241,0.9394,1.3078,2.4035
0.47749,0.92509,0.22664,0.93933,1.3823,2.4083
0.47767,0.92315,0.33717,0.93925,1.4656,2.4117
0.47803,0.91889,0.47924,0.93918,1.568,2.4005
0.47862,0.91541,0.61744,0.93906,1.6698,2.3672
0.47927,0.91477,0.72882,0.93887,1.7482,2.3458
0.47974,0.91725,0.80609,0.93854,1.8663,2.3617
0.47986,0.92043,0.85819,0.9381,1.938,2.406
0.47958,0.92096,0.89444,0.93765,1.9801,2.4344
0.47908,0.91585,0.92077,0.93737,2.0367,2.4323
0.47854,0.90467,0.94232,0.93734,2.0891,2.3993
0.47813,0.88893,0.96427,0.93758,2.1467,2.3569
0.47804,0.87243,0.98127,0.93801,2.1881,2.3321
0.47815,0.85828,0.99359,0.93851,2.2234,2.3017
0.47834,0.84857,0.99824,0.939,2.3005,2.2685
0.47862,0.84418,0.99921,0.9394,2.3765,2.2379
0.47907,0.84511,0.9947,0.93976,2.4077,2.201
0.47976,0.85043,0.98843,0.93994,2.3856,2.1821
0.48056,0.85858,0.98044,0.93999,2.3539,2.1964
0.48106,0.86784,0.96907,0.93995,2.3246,2.2301
0.48091,0.87617,0.95192,0.93989,2.2868,2.2664
0.47989,0.88281,0.92757,0.93975,2.2074,2.2627
0.47834,0.88706,0.89254,0.93953,2.0846,2.2407
0.47666,0.89073,0.84827,0.93926,2.0211,2.2007
0.47536,0.89418,0.79993,0.93904,1.9454,2.1972
0.47469,0.89671,0.75572,0.93908,1.8552,2.2215
0.4747,0.89838,0.72148,0.93941,1.7659,2.2598
0.47522,0.89891,0.70009,0.94026,1.7103,2.2771
0.47606,0.89882,0.68916,0.94177,1.6298,2.2801
0.47705,0.89862,0.68432,0.94399,1.5478,2.2576
0.47794,0.89919,0.6827,0.9469,1.471,2.2342
0.47869,0.9008,0.68481,0.95001,1.4207,2.222
0.47922,0.90216,0.69418,0.95241,1.3598,2.2204
0.47941,0.90374,0.71481,0.95261,1.2785,2.244
0.47942,0.90398,0.74642,0.94957,1.2037,2.2766
0.47937,0.90271,0.78634,0.94254,1.1177,2.3058
0.47937,0.90073,0.82815,0.93214,1.0696,2.3077
0.47919,0.89916,0.86599,0.92031,1.0303,2.2981
0.47878,0.89892,0.89602,0.90912,0.94071,2.2597
0.47803,0.90031,0.91733,0.90046,0.8687,2.242
0.47708,0.9027,0.93045,0.89408,0.82603,2.2544
0.47616,0.90522,0.93843,0.88796,0.76485,2.2856
0.47551,0.90683,0.94477,0.87782,0.68379,2.3098
0.4754,0.90717,0.9503,0.85969,0.6272,2.3092
0.47578,0.90625,0.955,0.83077,0.61517,2.2922
0.47639,0.90463,0.95766,0.79271,0.59945,2.23
0.47744,0.903,0.95845,0.75254,0.58092,2.173
0.47898,0.90199,0.9575,0.71969,0.55422,2.1205
0.48077,0.90204,0.95469,0.70468,0.52207,2.0621
0.48262,0.90315,0.9485,0.71066,0.47538,1.9794
0.48412,0.90503,0.93918,0.73658,0.45971,1.9338
0.48482,0.90802,0.92909,0.77481,0.49271,1.9286
0.48464,0.90973,0.91982,0.81565,0.54472,1.9513
0.48375,0.90974,0.91175,0.85222,0.58184,1.9723
0.48268,0.90757,0.90304,0.88085,0.6445,1.9875
0.48176,0.90394,0.89236,0.90237,0.71021,1.9807
0.48112,0.89968,0.87636,0.91801,0.80977,1.9564
0.48058,0.896,0.86058,0.9292,0.91658,1.9531
0.48016,0.89327,0.84412,0.93676,0.98924,1.9726
0.47982,0.89205,0.83233,0.94078,1.0742,2.0096
0.47992,0.89182,0.82586,0.94186,1.1551,2.0315
0.48048,0.89118,0.82451,0.94123,1.2606,2.0308
0.48154,0.89018,0.82809,0.93993,1.3396,2.0144
0.48262,0.88898,0.83293,0.9389,1.4527,1.9916
