cap1,cap2,cap3,cap4,X,Y
0.75644,0.91538,0.91365,0.82769,1.7823,1.7084
0.75036,0.93145,0.91078,0.81319,1.7154,1.7174
0.73918,0.94787,0.90674,0.79386,1.6644,1.7132
0.72436,0.96335,0.90194,0.77183,1.583,1.7112
0.70902,0.97643,0.89779,0.74964,1.5068,1.7207
0.69663,0.98587,0.89624,0.72875,1.4845,1.7369
0.68834,0.98969,0.89871,0.70868,1.4066,1.7154
0.6814,0.98988,0.90521,0.68755,1.3118,1.6923
0.6809,0.98876,0.91414,0.66391,1.2257,1.7123
0.6865,0.98523,0.92306,0.63896,1.1912,1.7041
0.69219,0.9807,0.92996,0.61753,1.1258,1.6804
0.69587,0.97503,0.93432,0.60701,1.0233,1.6925
0.69653,0.97048,0.93717,0.61417,0.9526,1.7192
0.69838,0.96937,0.94056,0.64144,0.91616,1.7283
0.7044,0.97083,0.94477,0.68461,0.82815,1.7384
0.71438,0.97413,0.9489,0.73307,0.80169,1.7515
0.72846,0.97644,0.95004,0.77451,0.78903,1.7926
0.74471,0.97849,0.94439,0.79914,0.7768,1.8399
0.7589,0.9809,0.92889,0.80304,0.76456,1.8872
0.76563,0.98246,0.90254,0.78902,0.77461,1.9105
0.75907,0.9829,0.86677,0.76621,0.79731,1.9445
0.7383,0.9815,0.82493,0.74342,0.81574,1.9754
0.70644,0.97958,0.78115,0.72764,0.86856,2.016
0.66824,0.9791,0.73924,0.72175,0.95067,2.0352
0.63401,0.9786,0.70193,0.72477,1.0306,2.0226
0.61233,0.97824,0.67091,0.73345,1.1161,2.0353
0.60277,0.97806,0.64691,0.74393,1.1991,2.0598
0.60356,0.97739,0.63026,0.75303,1.2534,2.0535
0.60977,0.97589,0.62196,0.75809,1.3002,2.0402
0.61358,0.97198,0.6234,0.75822,1.3824,2.0477
0.60951,0.97076,0.63527,0.75816,1.4738,2.0721
0.59917,0.97477,0.65821,0.75833,1.5274,2.0784
0.5881,0.98152,0.6904,0.76154,1.5669,2.0769
0.57967,0.98992,0.72754,0.76949,1.6527,2.0977
0.58167,0.99737,0.76505,0.78157,1.7028,2.1176
0.59781,1,0.79895,0.79467,1.7544,2.1338
0.6247,0.99486,0.82572,0.80428,1.8161,2.1348
0.65761,0.9794,0.84405,0.80661,1.9051,2.1526
0.68747,0.94956,0.85475,0.80047,1.9581,2.1829
0.71081,0.90732,0.86034,0.78791,1.984,2.1812
0.72475,0.859,0.86403,0.77309,2.0643,2.1441
0.72998,0.80585,0.86863,0.76034,2.0935,2.1391
0.73079,0.74058,0.87569,0.74967,2.1186,2.1334
0.72917,0.66614,0.88544,0.74619,2.1013,2.0949
0.7264,0.57785,0.89734,0.74863,2.0891,2.0433
0.72213,0.4739,0.91029,0.75511,2.1048,1.9907
0.71585,0.36552,0.92454,0.76515,2.1313,1.9383
0.70921,0.25452,0.93946,0.77693,2.1391,1.8672
0.70499,0.15849,0.95385,0.78804,2.1461,1.7725
0.70345,0.092169,0.96633,0.79572,2.1695,1.6835
0.7056,0.059872,0.97452,0.79687,2.202,1.5909
0.711,0.065608,0.97615,0.79178,2.2165,1.518
0.71766,0.10795,0.97185,0.78293,2.2097,1.4768
0.7228,0.1797,0.96495,0.77145,2.2079,1.4247
0.72391,0.27471,0.95683,0.7601,2.2266,1.3626
0.71972,0.38412,0.95025,0.75231,2.198,1.2413
0.71067,0.49445,0.9472,0.74894,1.8816,1.2269
0.69883,0.59431,0.94698,0.75045,1.9121,1.1403
0.6871,0.67357,0.94837,0.75703,2.3071,1.0386
0.67827,0.72886,0.95296,0.76809,2.3349,0.93423
0.67391,0.76301,0.96171,0.78172,2.3269,0.86519
0.67366,0.78245,0.96881,0.79439,2.3217,0.83094
0.67528,0.7932,0.97272,0.80192,2.3316,0.73901
0.67559,0.80056,0.97351,0.80141,2.3332,0.67677
0.67344,0.80592,0.96893,0.79308,2.3116,0.63299
0.66692,0.8089,0.96158,0.78118,2.2738,0.57518
0.65687,0.81015,0.95525,0.77122,2.2542,0.53753
0.64695,0.80941,0.95084,0.76789,2.244,0.51989
0.64151,0.80711,0.94902,0.77417,2.2203,0.53703
0.64233,0.80489,0.94864,0.7871,2.1857,0.58409
0.64875,0.80274,0.94974,0.80267,2.1487,0.60934
0.65865,0.79819,0.95213,0.81551,2.1101,0.6186
0.66901,0.79022,0.95398,0.82211,2.0756,0.65314
0.67823,0.77953,0.95514,0.82212,2.033,0.71889
0.68637,0.76813,0.95499,0.81788,1.9955,0.76453
0.69343,0.75884,0.95343,0.81284,1.9583,0.79308
0.69886,0.75455,0.95159,0.80984,1.9236,0.85833
0.70191,0.75699,0.95022,0.8102,1.9102,0.94219
0.70139,0.76623,0.9491,0.81309,1.8962,0.99106
0.69902,0.78089,0.9492,0.81883,1.8673,1.0202
0.69846,0.79883,0.95039,0.82536,1.8209,1.0805
0.70398,0.81791,0.95172,0.83133,1.7891,1.1769
0.71768,0.83639,0.95305,0.8348,1.77,1.2516
0.73721,0.85294,0.95236,0.8333,1.7327,1.3459
0.75638,0.86662,0.94739,0.82458,1.7008,1.4215
0.76731,0.87684,0.93765,0.81,1.6389,1.4348
0.76301,0.88343,0.92174,0.79437,1.6183,1.5214
0.74431,0.88682,0.89758,0.78063,1.5907,1.5949
0.71651,0.88786,0.86519,0.77116,1.5672,1.6253
0.68869,0.88758,0.82751,0.76782,1.4853,1.72
0.66795,0.88655,0.78824,0.77092,1.4499,1.7854
0.65883,0.88559,0.75107,0.77807,1.4275,1.8413
0.66122,0.8851,0.72102,0.78646,1.3799,1.9031
0.67244,0.88471,0.70087,0.79356,1.3036,1.9686
0.6875,0.88436,0.69226,0.79775,1.2215,2.0347
0.70261,0.88419,0.69704,0.79919,1.1952,2.077
0.71375,0.88449,0.71282,0.79915,1.1718,2.1392
0.71804,0.88568,0.73807,0.80222,1.1067,2.1723
0.71692,0.88825,0.77093,0.81071,1.0292,2.1949
0.71352,0.8927,0.80733,0.82291,0.9773,2.212
0.7113,0.89954,0.84359,0.83439,0.92495,2.2271
0.71488,0.90859,0.87545,0.83866,0.88642,2.204
0.72602,0.91958,0.89961,0.83234,0.86432,2.1536
0.74342,0.93192,0.91453,0.81184,0.85065,2.1246
0.7618,0.94405,0.92144,0.77861,0.82993,2.1025
0.77424,0.95407,0.92254,0.74101,0.80393,2.0707
0.77654,0.95939,0.9205,0.70609,0.80136,2.0356
0.76713,0.95799,0.91672,0.6777,0.80286,1.9835
0.74923,0.95117,0.9124,0.65755,0.80216,1.9178
0.72761,0.94139,0.90867,0.64683,0.79726,1.8262
0.70734,0.92957,0.9046,0.64376,0.80364,1.8057
0.68999,0.92017,0.90027,0.64497,0.8064,1.7825
0.67982,0.9133,0.89766,0.64988,0.78873,1.777
0.67464,0.91205,0.89691,0.6564,0.78111,1.777
0.67413,0.91378,0.89931,0.66956,0.77915,1.7742
0.67827,0.91703,0.90674,0.69258,0.77465,1.7757
0.68701,0.92065,0.9187,0.72051,0.774,1.7793
0.69953,0.92411,0.93244,0.74716,0.774,1.7815
0.71366,0.92734,0.94376,0.76321,0.774,1.782
0.72603,0.93043,0.94993,0.76111,0.77682,1.7813
0.73264,0.93333,0.95036,0.73673,0.77932,1.7803
0.73009,0.93573,0.94615,0.69503,0.78436,1.7769
0.71686,0.93727,0.93982,0.64443,0.79056,1.7738
0.69432,0.93768,0.934,0.59431,0.8001,1.7506
0.66667,0.93693,0.92968,0.55397,0.80008,1.7221
0.64016,0.93509,0.9279,0.52726,0.78469,1.6934
0.62103,0.93221,0.92902,0.51512,0.77143,1.6394
0.6134,0.92817,0.93244,0.51438,0.76433,1.5786
0.61762,0.92278,0.9369,0.52232,0.75138,1.5413
0.63001,0.91609,0.94153,0.53635,0.74378,1.494
0.64423,0.90864,0.9454,0.55091,0.74326,1.4334
0.65406,0.90148,0.94766,0.56255,0.7544,1.3612
0.65604,0.8959,0.94788,0.56856,0.76569,1.3045
0.64863,0.89217,0.94619,0.57059,0.76084,1.276
0.64017,0.89141,0.94321,0.57145,0.7599,1.2438
0.63426,0.89286,0.93969,0.57073,0.77227,1.2221
0.63413,0.8956,0.93684,0.56798,0.78386,1.212
0.64078,0.89804,0.9353,0.56454,0.78671,1.2122
0.65149,0.89939,0.93445,0.56281,0.789,1.2143
0.66179,0.89969,0.93614,0.56467,0.78915,1.2204
0.66865,0.89936,0.94108,0.57352,0.78978,1.223
0.66852,0.8993,0.94924,0.59298,0.78786,1.223
0.66434,0.90015,0.95956,0.62465,0.78576,1.223
0.65444,0.90197,0.97012,0.66341,0.779,1.224
0.64073,0.90418,0.97895,0.70305,0.77516,1.2211
0.62567,0.90599,0.98483,0.73714,0.77316,1.2192
0.61194,0.90687,0.98779,0.76342,0.773,1.2181
0.60183,0.9069,0.98883,0.78043,0.80951,1.2118
0.59668,0.90659,0.98914,0.7894,0.85125,1.2046
0.59674,0.90638,0.98926,0.79575,0.90438,1.2064
0.60159,0.9062,0.98875,0.80162,0.95862,1.2089
0.61231,0.9054,0.98647,0.80664,1.0072,1.1859
0.62163,0.90326,0.98135,0.80871,1.0667,1.1596
0.62954,0.8995,0.97308,0.80574,1.0915,1.1568
0.63855,0.89459,0.96251,0.79715,1.0958,1.1477
0.64334,0.8896,0.95139,0.78429,1.0937,1.139
0.64699,0.88564,0.94164,0.77116,1.0851,1.1334
0.64998,0.88347,0.93468,0.75958,1.082,1.1327
0.65516,0.88338,0.93092,0.75061,1.08,1.1384
0.65785,0.88526,0.9298,0.74684,1.0751,1.1481
0.65949,0.88872,0.93016,0.74619,1.073,1.155
0.65944,0.89302,0.93089,0.7498,1.0724,1.1564
0.65945,0.89707,0.93131,0.75625,1.0741,1.1544
0.65771,0.89961,0.93148,0.76389,1.0854,1.1485
0.65324,0.89963,0.93212,0.77155,1.1136,1.1368
0.64886,0.89689,0.93433,0.77926,1.1564,1.1334
0.64564,0.89211,0.93908,0.78814,1.2058,1.1527
0.64459,0.88664,0.94673,0.79958,1.2477,1.1746
0.64657,0.88181,0.95663,0.81387,1.2825,1.1698
0.65242,0.87836,0.96708,0.82945,1.3357,1.1392
0.66181,0.8763,0.97585,0.84312,1.3519,1.1274
0.67374,0.87535,0.98098,0.85144,1.3562,1.1293
0.68754,0.87549,0.98147,0.85244,1.358,1.1307
0.70068,0.87729,0.97772,0.84733,1.365,1.1288
0.71275,0.88166,0.97121,0.84577,1.365,1.1268
0.72218,0.88865,0.96392,0.8459,1.365,1.123
0.72601,0.89715,0.95759,0.84407,1.365,1.1202
0.72963,0.90513,0.95326,0.84776,1.3632,1.1146
0.73355,0.90968,0.95128,0.85515,1.363,1.1114
0.73818,0.90879,0.95155,0.86009,1.3638,1.1086
0.74631,0.90397,0.95387,0.86631,1.3739,1.1034
0.75634,0.89859,0.95805,0.87448,1.3949,1.0956
0.76838,0.89353,0.96381,0.88578,1.4154,1.0937
0.78099,0.89019,0.97049,0.90017,1.4754,1.0634
0.79241,0.89019,0.97693,0.91512,1.5565,1.0169
0.80293,0.89122,0.98164,0.92597,1.6166,0.98998
0.81395,0.89108,0.98327,0.92812,1.6611,0.97329
0.82626,0.88752,0.98117,0.91965,1.7142,1.0354
0.83955,0.88046,0.97575,0.90272,1.7661,1.1148
0.85317,0.87273,0.96839,0.88268,1.7811,1.1149
0.8679,0.86742,0.96084,0.8655,1.7956,1.1124
0.88624,0.86649,0.95469,0.85516,1.8052,1.1115
0.90229,0.86977,0.95175,0.85632,1.8094,1.113
0.91211,0.87496,0.95101,0.86401,1.8115,1.113
0.91867,0.87921,0.95301,0.88331,1.8141,1.1128
0.92115,0.88189,0.95701,0.92781,1.8151,1.1109
0.91998,0.88209,0.96176,0.93272,1.816,1.11
0.91562,0.88175,0.96541,0.93631,1.8179,1.1081
0.90928,0.88147,0.9663,0.93849,1.818,1.1098
0.90267,0.88275,0.96285,0.9392,1.8205,1.1455
0.89529,0.882,0.95466,0.93835,1.8266,1.2142
0.88939,0.87401,0.94797,0.93605,1.8499,1.2912
0.88583,0.86299,0.94618,0.9326,1.8635,1.3313
0.88552,0.84975,0.93882,0.92854,1.8626,1.3955
0.89196,0.8373,0.92957,0.92463,1.854,1.4795
0.90117,0.83254,0.92525,0.92213,1.8602,1.5497
0.91369,0.84023,0.92398,0.92277,1.867,1.6028
0.9279,0.8621,0.92567,0.9283,1.8628,1.646
0.94149,0.89429,0.92959,0.93954,1.8551,1.6937
0.95171,0.93597,0.93442,0.95566,1.8521,1.7371
0.96181,0.97099,0.93844,0.97398,1.8533,1.7487
0.9775,0.98902,0.94233,0.99033,1.8512,1.7488
0.99331,0.9994,0.94504,1,1.847,1.7515
1,0.99866,0.94614,0.99854,1.8416,1.7508
0.98857,0.97942,0.9428,0.98268,1.8485,1.7413
0.94939,0.94013,0.93301,0.95123,1.8445,1.7435
